Trade_ID,Descr,AssetClass,Asset,FirstDate,LastDate,TradeEntry,TradeExit,USD_Notional,Num_Lots,Trade_PnL,Price_PnL,20d_Price_Vol,Std_PnL
08ed_BO1Com_9,SOYBEAN OIL FUTR ,comm-soft,BO1 Comdty,1983-04-07,1983-04-19,39.9,39.86,4477901.999999999,187.0,-5837.999999999887,-0.03999999999999915,0.2270868139118414,-0.17614408917431798
08ed_CL1Com_1,WTI CRUDE FUTURE ,comm-enrgy,CL1 Comdty,1983-04-11,1983-04-21,62.01,62.29,57774680.0,932.0,95240.00000000023,0.28000000000000114,0.1896561986443115,1.4763556477535642
08ed_G1Comd_4,LONG GILT FUTURE ,fi-eu,G 1 Comdty,1983-04-12,1983-04-22,3.04,0.04,310266.26399999997,84.0,-418913.951,-3.0,0.7911590431632235,-3.7919050864986095
08ed_KC1Com_12,COFFEE 'C' FUTURE,comm-soft,KC1 Comdty,1983-04-25,1983-05-05,348.26,348.56,9519382.5,73.0,7661.250000000281,0.30000000000001137,0.8831729579670257,0.33968431358063866
08ed_US1Com_16,US LONG BOND(CBT),fi-us,US1 Comdty,1983-05-03,1983-05-13,-48.84375,-48.75,-13964343.75,287.0,30031.25,0.09375,0.46523904438584185,0.20150931253794183
08ed_TY1Com_8,US 10YR NOTE,fi-us,TY1 Comdty,1983-05-03,1983-05-13,-24.328125,-24.046875,-9390812.5,388.0,107781.25,0.28125,0.35422148698534006,0.7939947471668761
08ed_SB1Com_10,SUGAR #11 (WORLD),comm-soft,SB1 Comdty,1983-05-09,1983-05-19,21.84,22.89,3343457.6,137.0,139014.40000000008,1.0500000000000007,0.17107939061950034,6.137501403283099
08ed_SB1Com_11,SUGAR #11 (WORLD),comm-soft,SB1 Comdty,1983-06-01,1983-06-13,24.88,24.09,1888051.2,64.0,-30855.999999999978,-0.7899999999999991,0.33722396118900366,-2.3426567827937603
08ed_CL1Com_2,WTI CRUDE FUTURE ,comm-enrgy,CL1 Comdty,1983-06-16,1983-06-28,63.04,63.18,17300360.0,274.0,33960.00000000014,0.14000000000000057,0.1523318745371431,0.9190460002240984
08ed_W1Comd_11,WHEAT FUTURE(CBT),comm-soft,W 1 Comdty,1983-06-22,1983-07-05,2034.75,2014.5,16367662.5,161.0,-166550.0,-20.25,3.081246330199597,-6.572015940928762
08ed_C1Comd_9,CORN FUTURE      ,comm-soft,C 1 Comdty,1983-06-27,1983-07-08,998.5625,1001.5625,9460040.625,189.0,28287.5,3.0,2.416228030368172,1.241604667396759
08ed_S1Comd_10,SOYBEAN FUTURE   ,comm-soft,S 1 Comdty,1983-07-12,1983-07-22,-66.4375,-2.6875,-171093.75,50.0,164987.5,63.75,10.25291999486259,6.217740900342837
08ed_SM1Com_9,SOYBEAN MEAL FUTR,comm-soft,SM1 Comdty,1983-07-12,1983-07-22,-511.0,-494.8,-4142340.0,81.0,145559.99999999997,16.19999999999999,3.065302423476085,5.284959772950892
