Trade_ID,Descr,AssetClass,Asset,FirstDate,LastDate,TradeEntry,TradeExit,USD_Notional,Num_Lots,Trade_PnL,Price_PnL,20d_Price_Vol,Std_PnL
313e_US1Com_60,US LONG BOND(CBT),fi-us,US1 Comdty,2001-11-19,2001-11-20,43.53125,44.34375,15844159.375000002,355.0,276168.75,0.8125,1.0155187191354338,0.800083725380981
313e_US1Com_61,US LONG BOND(CBT),fi-us,US1 Comdty,2001-11-26,2001-11-27,42.03125,41.8125,14751000.000000002,352.0,-79406.25,-0.21875,1.0888470936826031,-0.2009005683802332
313e_NQ1Ind_58,NASDAQ 100 E-MINI,eq-us,NQ1 Index,2001-11-30,2001-12-05,3828.75,3863.25,31476435.0,411.0,294550.0,34.5,33.969132660169045,1.0156279333105678
313e_US1Com_62,US LONG BOND(CBT),fi-us,US1 Comdty,2001-12-07,2001-12-10,41.125,38.96875,13585446.875000002,331.0,-671240.625,-2.15625,1.0342162284729635,-2.084912168883423
313e_NQ1Ind_59,NASDAQ 100 E-MINI,eq-us,NQ1 Index,2001-12-13,2001-12-18,3890.25,3866.25,30904465.0,397.0,-168320.0,-24.0,40.074232106770566,-0.5988885809728388
313e_US1Com_63,US LONG BOND(CBT),fi-us,US1 Comdty,2001-12-18,2001-12-19,39.375,40.0625,13299000.000000002,343.0,227631.25000000003,0.6875,1.043388242934249,0.6589110090665686
313e_NQ1Ind_60,NASDAQ 100 E-MINI,eq-us,NQ1 Index,2001-12-21,2001-12-27,3780.75,3818.75,28359375.0,375.0,293200.0,38.0,43.11046856623055,0.8814564365409449
313e_US1Com_64,US LONG BOND(CBT),fi-us,US1 Comdty,2001-12-27,2001-12-28,39.65625,40.65625,14901562.500000002,374.0,377300.00000000006,1.0,1.0169917423201462,0.9832921531089509
313e_US1Com_65,US LONG BOND(CBT),fi-us,US1 Comdty,2002-01-07,2002-01-08,39.90625,40.9375,15422790.625000002,388.0,386821.87500000006,1.03125,0.8898874485307847,1.1588544165923529
313e_NQ1Ind_61,NASDAQ 100 E-MINI,eq-us,NQ1 Index,2002-01-10,2002-01-16,3873.75,3818.25,35624700.0,460.0,-539760.0,-55.5,32.71604306275689,-1.696415422046555
313e_NQ1Ind_62,NASDAQ 100 E-MINI,eq-us,NQ1 Index,2002-01-17,2002-01-23,3786.75,3726.25,34593345.0,453.0,-561390.0,-60.5,32.3779489614046,-1.868555666454279
313e_US1Com_66,US LONG BOND(CBT),fi-us,US1 Comdty,2002-01-28,2002-01-29,41.75,41.8125,18589725.0,447.0,28806.250000000004,0.0625,0.7454132634909015,0.08384610666478015
313e_NQ1Ind_63,NASDAQ 100 E-MINI,eq-us,NQ1 Index,2002-01-30,2002-02-01,3745.25,3766.75,35823710.0,478.0,210090.0,21.5,31.795512344717935,0.6761960545533311
313e_NQ1Ind_64,NASDAQ 100 E-MINI,eq-us,NQ1 Index,2002-02-06,2002-02-12,3678.75,3691.25,37528350.0,510.0,124230.0,12.5,29.048722682308036,0.43031151960471764
313e_US1Com_67,US LONG BOND(CBT),fi-us,US1 Comdty,2002-02-14,2002-02-15,42.21875,43.03125,23173871.875000004,549.0,444193.75000000006,0.8125,0.5595591985755616,1.452035820460705
